Key,County,State,Country,Update,Confirmed,Deaths,Recovered,Active
"Rutland, Vermont, US",rutland,vermont,US,2020-04-22 23:30:53,44,1,0,43
"Sabine, Louisiana, US",sabine,louisiana,US,2020-04-22 23:30:53,14,0,0,14
"Sabine, Texas, US",sabine,texas,US,2020-04-22 23:30:53,1,0,0,1
"Sacramento, California, US",sacramento,california,US,2020-04-22 23:30:53,971,36,0,935
"Sagadahoc, Maine, US",sagadahoc,maine,US,2020-04-22 23:30:53,17,0,0,17
"Saginaw, Michigan, US",saginaw,michigan,US,2020-04-22 23:30:53,474,35,0,439
"Saguache, Colorado, US",saguache,colorado,US,2020-04-22 23:30:53,3,0,0,3
"Salem, New Jersey, US",salem,new-jersey,US,2020-04-22 23:30:53,134,6,0,128
"Salem, Virginia, US",salem,virginia,US,2020-04-22 23:30:53,8,0,0,8
"Saline, Arkansas, US",saline,arkansas,US,2020-04-22 23:30:53,47,1,0,46
"Saline, Illinois, US",saline,illinois,US,2020-04-22 23:30:53,3,0,0,3
"Saline, Kansas, US",saline,kansas,US,2020-04-22 23:30:53,17,2,0,15
"Saline, Missouri, US",saline,missouri,US,2020-04-22 23:30:53,96,0,0,96
"Saline, Nebraska, US",saline,nebraska,US,2020-04-22 23:30:53,16,0,0,16
"Salt Lake, Utah, US",salt-lake,utah,US,2020-04-22 23:30:53,1795,18,0,1777
"Saluda, South Carolina, US",saluda,south-carolina,US,2020-04-22 23:30:53,18,0,0,18
"Sampson, North Carolina, US",sampson,north-carolina,US,2020-04-22 23:30:53,23,0,0,23
"San Augustine, Texas, US",san-augustine,texas,US,2020-04-22 23:30:53,14,1,0,13
"San Benito, California, US",san-benito,california,US,2020-04-22 23:30:53,45,2,0,43
"San Bernardino, California, US",san-bernardino,california,US,2020-04-22 23:30:53,1489,67,0,1422
"San Diego, California, US",san-diego,california,US,2020-04-22 23:30:53,2491,96,0,2395
"San Francisco, California, US",san-francisco,california,US,2020-04-22 23:30:53,1233,21,0,1212
"San Jacinto, Texas, US",san-jacinto,texas,US,2020-04-22 23:30:53,10,0,0,10
"San Joaquin, California, US",san-joaquin,california,US,2020-04-22 23:30:53,460,20,0,440
"San Juan, New Mexico, US",san-juan,new-mexico,US,2020-04-22 23:30:53,339,22,0,317
"San Juan, Utah, US",san-juan,utah,US,2020-04-22 23:30:53,34,2,0,32
"San Juan, Washington, US",san-juan,washington,US,2020-04-22 23:30:53,15,0,0,15
"San Luis Obispo, California, US",san-luis-obispo,california,US,2020-04-22 23:30:53,134,1,0,133
"San Mateo, California, US",san-mateo,california,US,2020-04-22 23:30:53,958,39,0,919
"San Miguel, Colorado, US",san-miguel,colorado,US,2020-04-22 23:30:53,17,0,0,17
"San Miguel, New Mexico, US",san-miguel,new-mexico,US,2020-04-22 23:30:53,2,0,0,2
"San Patricio, Texas, US",san-patricio,texas,US,2020-04-22 23:30:53,9,0,0,9
"Sanborn, South Dakota, US",sanborn,south-dakota,US,2020-04-22 23:30:53,3,0,0,3
"Sandoval, New Mexico, US",sandoval,new-mexico,US,2020-04-22 23:30:53,341,6,0,335
"Sandusky, Ohio, US",sandusky,ohio,US,2020-04-22 23:30:53,17,2,0,15
"Sangamon, Illinois, US",sangamon,illinois,US,2020-04-22 23:30:53,69,4,0,65
"Sanilac, Michigan, US",sanilac,michigan,US,2020-04-22 23:30:53,32,3,0,29
"Santa Barbara, California, US",santa-barbara,california,US,2020-04-22 23:30:53,429,5,0,424
"Santa Clara, California, US",santa-clara,california,US,2020-04-22 23:30:53,1962,94,0,1868
"Santa Cruz, Arizona, US",santa-cruz,arizona,US,2020-04-22 23:30:53,28,0,0,28
"Santa Cruz, California, US",santa-cruz,california,US,2020-04-22 23:30:53,111,2,0,109
"Santa Fe, New Mexico, US",santa-fe,new-mexico,US,2020-04-22 23:30:53,93,0,0,93
"Santa Rosa, Florida, US",santa-rosa,florida,US,2020-04-22 23:30:53,144,6,0,138
"Sarasota, Florida, US",sarasota,florida,US,2020-04-22 23:30:53,299,31,0,268
"Saratoga, New York, US",saratoga,new-york,US,2020-04-22 23:30:53,277,7,0,270
"Sargent, North Dakota, US",sargent,north-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Sarpy, Nebraska, US",sarpy,nebraska,US,2020-04-22 23:30:53,57,0,0,57
"Sauk, Wisconsin, US",sauk,wisconsin,US,2020-04-22 23:30:53,36,3,0,33
"Saunders, Nebraska, US",saunders,nebraska,US,2020-04-22 23:30:53,6,0,0,6
"Sawyer, Wisconsin, US",sawyer,wisconsin,US,2020-04-22 23:30:53,2,0,0,2
"Schenectady, New York, US",schenectady,new-york,US,2020-04-22 23:30:53,352,14,0,338
"Schley, Georgia, US",schley,georgia,US,2020-04-22 23:30:53,16,1,0,15
"Schoharie, New York, US",schoharie,new-york,US,2020-04-22 23:30:53,20,0,0,20
"Schoolcraft, Michigan, US",schoolcraft,michigan,US,2020-04-22 23:30:53,3,0,0,3
"Schuyler, Illinois, US",schuyler,illinois,US,2020-04-22 23:30:53,1,0,0,1
"Schuyler, New York, US",schuyler,new-york,US,2020-04-22 23:30:53,8,0,0,8
"Schuylkill, Pennsylvania, US",schuylkill,pennsylvania,US,2020-04-22 23:30:53,283,7,0,276
"Scioto, Ohio, US",scioto,ohio,US,2020-04-22 23:30:53,6,0,0,6
"Scotland, Missouri, US",scotland,missouri,US,2020-04-22 23:30:53,4,0,0,4
"Scotland, North Carolina, US",scotland,north-carolina,US,2020-04-22 23:30:53,15,0,0,15
"Scott, Arkansas, US",scott,arkansas,US,2020-04-22 23:30:53,1,0,0,1
"Scott, Indiana, US",scott,indiana,US,2020-04-22 23:30:53,27,2,0,25
"Scott, Iowa, US",scott,iowa,US,2020-04-22 23:30:53,182,3,0,179
"Scott, Kansas, US",scott,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Scott, Kentucky, US",scott,kentucky,US,2020-04-22 23:30:53,22,0,0,22
"Scott, Minnesota, US",scott,minnesota,US,2020-04-22 23:30:53,28,1,0,27
"Scott, Mississippi, US",scott,mississippi,US,2020-04-22 23:30:53,163,0,0,163
"Scott, Missouri, US",scott,missouri,US,2020-04-22 23:30:53,59,1,0,58
"Scott, Tennessee, US",scott,tennessee,US,2020-04-22 23:30:53,12,0,0,12
"Scott, Virginia, US",scott,virginia,US,2020-04-22 23:30:53,5,1,0,4
"Scotts Bluff, Nebraska, US",scotts-bluff,nebraska,US,2020-04-22 23:30:53,22,0,0,22
"Screven, Georgia, US",screven,georgia,US,2020-04-22 23:30:53,14,1,0,13
"Scurry, Texas, US",scurry,texas,US,2020-04-22 23:30:53,2,0,0,2
"Searcy, Arkansas, US",searcy,arkansas,US,2020-04-22 23:30:53,6,0,0,6
"Sebastian, Arkansas, US",sebastian,arkansas,US,2020-04-22 23:30:53,11,0,0,11
"Sedgwick, Kansas, US",sedgwick,kansas,US,2020-04-22 23:30:53,295,5,0,290
"Seminole, Florida, US",seminole,florida,US,2020-04-22 23:30:53,332,6,0,326
"Seminole, Georgia, US",seminole,georgia,US,2020-04-22 23:30:53,27,2,0,25
"Seminole, Oklahoma, US",seminole,oklahoma,US,2020-04-22 23:30:53,9,1,0,8
"Seneca, New York, US",seneca,new-york,US,2020-04-22 23:30:53,18,0,0,18
"Seneca, Ohio, US",seneca,ohio,US,2020-04-22 23:30:53,11,1,0,10
"Sequatchie, Tennessee, US",sequatchie,tennessee,US,2020-04-22 23:30:53,3,0,0,3
"Sequoyah, Oklahoma, US",sequoyah,oklahoma,US,2020-04-22 23:30:53,10,2,0,8
"Sevier, Arkansas, US",sevier,arkansas,US,2020-04-22 23:30:53,10,0,0,10
"Sevier, Tennessee, US",sevier,tennessee,US,2020-04-22 23:30:53,29,1,0,28
"Seward, Kansas, US",seward,kansas,US,2020-04-22 23:30:53,142,0,0,142
"Seward, Nebraska, US",seward,nebraska,US,2020-04-22 23:30:53,4,0,0,4
"Sharkey, Mississippi, US",sharkey,mississippi,US,2020-04-22 23:30:53,3,0,0,3
"Sharp, Arkansas, US",sharp,arkansas,US,2020-04-22 23:30:53,2,0,0,2
"Shasta, California, US",shasta,california,US,2020-04-22 23:30:53,26,3,0,23
"Shawano, Wisconsin, US",shawano,wisconsin,US,2020-04-22 23:30:53,6,0,0,6
"Shawnee, Kansas, US",shawnee,kansas,US,2020-04-22 23:30:53,96,5,0,91
"Sheboygan, Wisconsin, US",sheboygan,wisconsin,US,2020-04-22 23:30:53,44,2,0,42
"Shelby, Alabama, US",shelby,alabama,US,2020-04-22 23:30:53,278,6,0,272
"Shelby, Illinois, US",shelby,illinois,US,2020-04-22 23:30:53,4,0,0,4
"Shelby, Indiana, US",shelby,indiana,US,2020-04-22 23:30:53,125,6,0,119
"Shelby, Iowa, US",shelby,iowa,US,2020-04-22 23:30:53,9,0,0,9
"Shelby, Kentucky, US",shelby,kentucky,US,2020-04-22 23:30:53,23,2,0,21
"Shelby, Missouri, US",shelby,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Shelby, Ohio, US",shelby,ohio,US,2020-04-22 23:30:53,30,0,0,30
"Shelby, Tennessee, US",shelby,tennessee,US,2020-04-22 23:30:53,1873,39,0,1834
"Shelby, Texas, US",shelby,texas,US,2020-04-22 23:30:53,69,0,0,69
"Shenandoah, Virginia, US",shenandoah,virginia,US,2020-04-22 23:30:53,53,0,0,53
"Sherburne, Minnesota, US",sherburne,minnesota,US,2020-04-22 23:30:53,13,0,0,13
"Sheridan, Kansas, US",sheridan,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Sheridan, Wyoming, US",sheridan,wyoming,US,2020-04-22 23:30:53,16,0,0,16
"Sherman, Kansas, US",sherman,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Sherman, Oregon, US",sherman,oregon,US,2020-04-22 23:30:53,1,0,0,1
"Sherman, Texas, US",sherman,texas,US,2020-04-22 23:30:53,10,0,0,10
"Shiawassee, Michigan, US",shiawassee,michigan,US,2020-04-22 23:30:53,123,3,0,120
"Sibley, Minnesota, US",sibley,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Silver Bow, Montana, US",silver-bow,montana,US,2020-04-22 23:30:53,11,0,0,11
"Simpson, Kentucky, US",simpson,kentucky,US,2020-04-22 23:30:53,22,2,0,20
"Simpson, Mississippi, US",simpson,mississippi,US,2020-04-22 23:30:53,32,0,0,32
"Sioux, Iowa, US",sioux,iowa,US,2020-04-22 23:30:53,7,0,0,7
"Sioux, North Dakota, US",sioux,north-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Siskiyou, California, US",siskiyou,california,US,2020-04-22 23:30:53,5,0,0,5
"Skagit, Washington, US",skagit,washington,US,2020-04-22 23:30:53,255,9,0,246
"Skamania, Washington, US",skamania,washington,US,2020-04-22 23:30:53,3,0,0,3
"Slope, North Dakota, US",slope,north-dakota,US,2020-04-22 23:30:53,3,0,0,3
"Smith, Kansas, US",smith,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Smith, Mississippi, US",smith,mississippi,US,2020-04-22 23:30:53,51,3,0,48
"Smith, Tennessee, US",smith,tennessee,US,2020-04-22 23:30:53,14,1,0,13
"Smith, Texas, US",smith,texas,US,2020-04-22 23:30:53,124,3,0,121
"Smyth, Virginia, US",smyth,virginia,US,2020-04-22 23:30:53,13,0,0,13
"Snohomish, Washington, US",snohomish,washington,US,2020-04-22 23:30:53,2209,98,0,2111
"Snyder, Pennsylvania, US",snyder,pennsylvania,US,2020-04-22 23:30:53,31,1,0,30
"Socorro, New Mexico, US",socorro,new-mexico,US,2020-04-22 23:30:53,34,1,0,33
"Solano, California, US",solano,california,US,2020-04-22 23:30:53,181,3,0,178
"Somerset, Maine, US",somerset,maine,US,2020-04-22 23:30:53,16,0,0,16
"Somerset, Maryland, US",somerset,maryland,US,2020-04-22 23:38:40,11,0,0,11
"Somerset, New Jersey, US",somerset,new-jersey,US,2020-04-22 23:30:53,2688,183,0,2505
"Somerset, Pennsylvania, US",somerset,pennsylvania,US,2020-04-22 23:30:53,19,0,0,19
"Sonoma, California, US",sonoma,california,US,2020-04-22 23:30:53,192,2,0,190
"Southampton, Virginia, US",southampton,virginia,US,2020-04-22 23:30:53,19,1,0,18
"Southeast Fairbanks, Alaska, US",southeast-fairbanks,alaska,US,2020-04-22 23:30:53,1,0,0,1
"Southeast Utah, Utah, US",southeast-utah,utah,US,2020-04-22 23:30:53,7,0,0,7
"Southwest Utah, Utah, US",southwest-utah,utah,US,2020-04-22 23:30:53,70,1,0,69
"Spalding, Georgia, US",spalding,georgia,US,2020-04-22 23:30:53,139,8,0,131
"Spartanburg, South Carolina, US",spartanburg,south-carolina,US,2020-04-22 23:30:53,227,7,0,220
"Spencer, Indiana, US",spencer,indiana,US,2020-04-22 23:30:53,5,0,0,5
"Spencer, Kentucky, US",spencer,kentucky,US,2020-04-22 23:30:53,9,0,0,9
"Spink, South Dakota, US",spink,south-dakota,US,2020-04-22 23:30:53,3,0,0,3
"Spokane, Washington, US",spokane,washington,US,2020-04-22 23:30:53,317,19,0,298
"Spotsylvania, Virginia, US",spotsylvania,virginia,US,2020-04-22 23:30:53,83,3,0,80
"St. Bernard, Louisiana, US",st.-bernard,louisiana,US,2020-04-22 23:30:53,430,13,0,417
"St. Charles, Louisiana, US",st.-charles,louisiana,US,2020-04-22 23:30:53,522,31,0,491
"St. Charles, Missouri, US",st.-charles,missouri,US,2020-04-22 23:30:53,474,25,0,449
"St. Clair, Alabama, US",st.-clair,alabama,US,2020-04-22 23:30:53,62,0,0,62
"St. Clair, Illinois, US",st.-clair,illinois,US,2020-04-22 23:30:53,316,19,0,297
"St. Clair, Michigan, US",st.-clair,michigan,US,2020-04-22 23:30:53,271,16,0,255
"St. Clair, Missouri, US",st.-clair,missouri,US,2020-04-22 23:30:53,2,0,0,2
"St. Croix, Wisconsin, US",st.-croix,wisconsin,US,2020-04-22 23:30:53,12,0,0,12
"St. Francis, Arkansas, US",st.-francis,arkansas,US,2020-04-22 23:30:53,66,0,0,66
"St. Francois, Missouri, US",st.-francois,missouri,US,2020-04-22 23:30:53,24,1,0,23
"St. Helena, Louisiana, US",st.-helena,louisiana,US,2020-04-22 23:30:53,22,1,0,21
"St. James, Louisiana, US",st.-james,louisiana,US,2020-04-22 23:30:53,231,18,0,213
"St. John the Baptist, Louisiana, US",st.-john-the-baptist,louisiana,US,2020-04-22 23:30:53,704,57,0,647
"St. Johns, Florida, US",st.-johns,florida,US,2020-04-22 23:30:53,195,4,0,191
"St. Joseph, Indiana, US",st.-joseph,indiana,US,2020-04-22 23:30:53,454,10,0,444
"St. Joseph, Michigan, US",st.-joseph,michigan,US,2020-04-22 23:30:53,27,1,0,26
"St. Landry, Louisiana, US",st.-landry,louisiana,US,2020-04-22 23:30:53,140,29,0,111
"St. Lawrence, New York, US",st.-lawrence,new-york,US,2020-04-22 23:30:53,123,0,0,123
"St. Louis, Minnesota, US",st.-louis,minnesota,US,2020-04-22 23:30:53,54,10,0,44
"St. Louis, Missouri, US",st.-louis,missouri,US,2020-04-22 23:30:53,2436,97,0,2339
"St. Louis City, Missouri, US",st.-louis-city,missouri,US,2020-04-22 23:30:53,908,42,0,866
"St. Lucie, Florida, US",st.-lucie,florida,US,2020-04-22 23:30:53,207,16,0,191
"St. Martin, Louisiana, US",st.-martin,louisiana,US,2020-04-22 23:30:53,202,13,0,189
"St. Mary, Louisiana, US",st.-mary,louisiana,US,2020-04-22 23:30:53,162,17,0,145
"St. Mary's, Maryland, US",st.-mary's,maryland,US,2020-04-22 23:38:40,112,3,0,109
"St. Tammany, Louisiana, US",st.-tammany,louisiana,US,2020-04-22 23:30:53,1079,81,0,998
"Stafford, Kansas, US",stafford,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Stafford, Virginia, US",stafford,virginia,US,2020-04-22 23:30:53,170,2,0,168
"Stanislaus, California, US",stanislaus,california,US,2020-04-22 23:30:53,236,4,0,232
"Stanly, North Carolina, US",stanly,north-carolina,US,2020-04-22 23:30:53,22,4,0,18
"Stanton, Kansas, US",stanton,kansas,US,2020-04-22 23:30:53,4,0,0,4
"Stanton, Nebraska, US",stanton,nebraska,US,2020-04-22 23:30:53,2,0,0,2
"Stark, Illinois, US",stark,illinois,US,2020-04-22 23:30:53,1,0,0,1
"Stark, North Dakota, US",stark,north-dakota,US,2020-04-22 23:30:53,40,2,0,38
"Stark, Ohio, US",stark,ohio,US,2020-04-22 23:30:53,266,28,0,238
"Starke, Indiana, US",starke,indiana,US,2020-04-22 23:30:53,11,1,0,10
"Starr, Texas, US",starr,texas,US,2020-04-22 23:30:53,7,0,0,7
"Staunton, Virginia, US",staunton,virginia,US,2020-04-22 23:30:53,10,0,0,10
"Ste. Genevieve, Missouri, US",ste.-genevieve,missouri,US,2020-04-22 23:30:53,7,1,0,6
"Stearns, Minnesota, US",stearns,minnesota,US,2020-04-22 23:30:53,20,0,0,20
"Steele, Minnesota, US",steele,minnesota,US,2020-04-22 23:30:53,10,0,0,10
"Stephens, Georgia, US",stephens,georgia,US,2020-04-22 23:30:53,42,1,0,41
"Stephens, Oklahoma, US",stephens,oklahoma,US,2020-04-22 23:30:53,19,1,0,18
"Stephens, Texas, US",stephens,texas,US,2020-04-22 23:30:53,1,0,0,1
"Stephenson, Illinois, US",stephenson,illinois,US,2020-04-22 23:30:53,13,0,0,13
"Steuben, Indiana, US",steuben,indiana,US,2020-04-22 23:30:53,18,1,0,17
"Steuben, New York, US",steuben,new-york,US,2020-04-22 23:30:53,214,27,0,187
"Stevens, Kansas, US",stevens,kansas,US,2020-04-22 23:30:53,4,0,0,4
"Stevens, Washington, US",stevens,washington,US,2020-04-22 23:30:53,8,1,0,7
"Stewart, Georgia, US",stewart,georgia,US,2020-04-22 23:30:53,18,0,0,18
"Stewart, Tennessee, US",stewart,tennessee,US,2020-04-22 23:30:53,6,0,0,6
"Stillwater, Montana, US",stillwater,montana,US,2020-04-22 23:30:53,1,0,0,1
"Stoddard, Missouri, US",stoddard,missouri,US,2020-04-22 23:30:53,19,0,0,19
"Stokes, North Carolina, US",stokes,north-carolina,US,2020-04-22 23:30:53,10,0,0,10
"Stone, Arkansas, US",stone,arkansas,US,2020-04-22 23:30:53,7,0,0,7
"Stone, Mississippi, US",stone,mississippi,US,2020-04-22 23:30:53,21,0,0,21
"Stone, Missouri, US",stone,missouri,US,2020-04-22 23:30:53,3,0,0,3
"Story, Iowa, US",story,iowa,US,2020-04-22 23:30:53,20,0,0,20
"Strafford, New Hampshire, US",strafford,new-hampshire,US,2020-04-22 23:30:53,118,0,0,118
"Stutsman, North Dakota, US",stutsman,north-dakota,US,2020-04-22 23:30:53,3,0,0,3
"Sublette, Wyoming, US",sublette,wyoming,US,2020-04-22 23:30:53,3,0,0,3
"Suffolk, Massachusetts, US",suffolk,massachusetts,US,2020-04-22 23:30:53,9060,285,0,8775
"Suffolk, New York, US",suffolk,new-york,US,2020-04-22 23:30:53,28854,926,0,27928
"Suffolk, Virginia, US",suffolk,virginia,US,2020-04-22 23:30:53,126,3,0,123
"Sullivan, Indiana, US",sullivan,indiana,US,2020-04-22 23:30:53,10,0,0,10
"Sullivan, New Hampshire, US",sullivan,new-hampshire,US,2020-04-22 23:30:53,10,0,0,10
"Sullivan, New York, US",sullivan,new-york,US,2020-04-22 23:30:53,592,14,0,578
"Sullivan, Pennsylvania, US",sullivan,pennsylvania,US,2020-04-22 23:30:53,1,0,0,1
"Sullivan, Tennessee, US",sullivan,tennessee,US,2020-04-22 23:30:53,45,1,0,44
"Sully, South Dakota, US",sully,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Summers, West Virginia, US",summers,west-virginia,US,2020-04-22 23:30:53,1,0,0,1
"Summit, Colorado, US",summit,colorado,US,2020-04-22 23:30:53,101,1,0,100
"Summit, Ohio, US",summit,ohio,US,2020-04-22 23:30:53,415,30,0,385
"Summit, Utah, US",summit,utah,US,2020-04-22 23:30:53,341,0,0,341
"Sumner, Kansas, US",sumner,kansas,US,2020-04-22 23:30:53,3,1,0,2
"Sumner, Tennessee, US",sumner,tennessee,US,2020-04-22 23:30:53,530,31,0,499
"Sumter, Alabama, US",sumter,alabama,US,2020-04-22 23:30:53,46,0,0,46
"Sumter, Florida, US",sumter,florida,US,2020-04-22 23:30:53,164,11,0,153
"Sumter, Georgia, US",sumter,georgia,US,2020-04-22 23:30:53,341,20,0,321
"Sumter, South Carolina, US",sumter,south-carolina,US,2020-04-22 23:30:53,206,6,0,200
"Sunflower, Mississippi, US",sunflower,mississippi,US,2020-04-22 23:30:53,50,2,0,48
"Surry, North Carolina, US",surry,north-carolina,US,2020-04-22 23:30:53,17,0,0,17
"Surry, Virginia, US",surry,virginia,US,2020-04-22 23:30:53,4,1,0,3
"Susquehanna, Pennsylvania, US",susquehanna,pennsylvania,US,2020-04-22 23:30:53,71,4,0,67
"Sussex, Delaware, US",sussex,delaware,US,2020-04-22 23:30:53,1317,36,0,1281
"Sussex, New Jersey, US",sussex,new-jersey,US,2020-04-22 23:30:53,743,76,0,667
"Sussex, Virginia, US",sussex,virginia,US,2020-04-22 23:30:53,23,1,0,22
"Sutter, California, US",sutter,california,US,2020-04-22 23:30:53,26,2,0,24
"Suwannee, Florida, US",suwannee,florida,US,2020-04-22 23:30:53,104,9,0,95
"Sweetwater, Wyoming, US",sweetwater,wyoming,US,2020-04-22 23:30:53,16,0,0,16
"Swift, Minnesota, US",swift,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Swisher, Texas, US",swisher,texas,US,2020-04-22 23:30:53,6,0,0,6
"Switzerland, Indiana, US",switzerland,indiana,US,2020-04-22 23:30:53,13,0,0,13
"Talbot, Georgia, US",talbot,georgia,US,2020-04-22 23:30:53,22,1,0,21
"Talbot, Maryland, US",talbot,maryland,US,2020-04-22 23:38:40,23,1,0,22
"Talladega, Alabama, US",talladega,alabama,US,2020-04-22 23:30:53,52,2,0,50
"Tallahatchie, Mississippi, US",tallahatchie,mississippi,US,2020-04-22 23:30:53,9,1,0,8
"Tallapoosa, Alabama, US",tallapoosa,alabama,US,2020-04-22 23:30:53,242,15,0,227
"Tama, Iowa, US",tama,iowa,US,2020-04-22 23:30:53,225,7,0,218
"Taney, Missouri, US",taney,missouri,US,2020-04-22 23:30:53,9,1,0,8
"Tangipahoa, Louisiana, US",tangipahoa,louisiana,US,2020-04-22 23:30:53,494,18,0,476
"Taos, New Mexico, US",taos,new-mexico,US,2020-04-22 23:30:53,16,0,0,16
"Tarrant, Texas, US",tarrant,texas,US,2020-04-22 23:30:53,1333,42,0,1291
"Tate, Mississippi, US",tate,mississippi,US,2020-04-22 23:30:53,35,0,0,35
"Tattnall, Georgia, US",tattnall,georgia,US,2020-04-22 23:30:53,6,0,0,6
"Taylor, Florida, US",taylor,florida,US,2020-04-22 23:30:53,2,0,0,2
"Taylor, Georgia, US",taylor,georgia,US,2020-04-22 23:30:53,13,2,0,11
"Taylor, Iowa, US",taylor,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Taylor, Kentucky, US",taylor,kentucky,US,2020-04-22 23:30:53,4,0,0,4
"Taylor, Texas, US",taylor,texas,US,2020-04-22 23:30:53,164,3,0,161
"Taylor, West Virginia, US",taylor,west-virginia,US,2020-04-22 23:30:53,5,0,0,5
"Tazewell, Illinois, US",tazewell,illinois,US,2020-04-22 23:30:53,25,3,0,22
"Tazewell, Virginia, US",tazewell,virginia,US,2020-04-22 23:30:53,4,0,0,4
"Tehama, California, US",tehama,california,US,2020-04-22 23:30:53,1,1,0,0
"Telfair, Georgia, US",telfair,georgia,US,2020-04-22 23:30:53,18,0,0,18
"Teller, Colorado, US",teller,colorado,US,2020-04-22 23:30:53,25,2,0,23
"Tensas, Louisiana, US",tensas,louisiana,US,2020-04-22 23:30:53,1,0,0,1
"Terrebonne, Louisiana, US",terrebonne,louisiana,US,2020-04-22 23:30:53,350,24,0,326
"Terrell, Georgia, US",terrell,georgia,US,2020-04-22 23:30:53,159,18,0,141
"Terry, Texas, US",terry,texas,US,2020-04-22 23:30:53,10,0,0,10
"Teton, Idaho, US",teton,idaho,US,2020-04-22 23:30:53,8,0,0,8
"Teton, Wyoming, US",teton,wyoming,US,2020-04-22 23:30:53,93,0,0,93
"Texas, Missouri, US",texas,missouri,US,2020-04-22 23:30:53,0,0,0,0
"Texas, Oklahoma, US",texas,oklahoma,US,2020-04-22 23:30:53,34,1,0,33
"Thomas, Georgia, US",thomas,georgia,US,2020-04-22 23:30:53,148,14,0,134
"Thurston, Nebraska, US",thurston,nebraska,US,2020-04-22 23:30:53,0,0,0,0
"Thurston, Washington, US",thurston,washington,US,2020-04-22 23:30:53,94,1,0,93
"Tift, Georgia, US",tift,georgia,US,2020-04-22 23:30:53,93,4,0,89
"Tillamook, Oregon, US",tillamook,oregon,US,2020-04-22 23:30:53,6,0,0,6
"Tillman, Oklahoma, US",tillman,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Tioga, New York, US",tioga,new-york,US,2020-04-22 23:30:53,39,0,0,39
"Tioga, Pennsylvania, US",tioga,pennsylvania,US,2020-04-22 23:30:53,15,2,0,13
"Tippah, Mississippi, US",tippah,mississippi,US,2020-04-22 23:30:53,49,7,0,42
"Tippecanoe, Indiana, US",tippecanoe,indiana,US,2020-04-22 23:30:53,59,2,0,57
"Tipton, Indiana, US",tipton,indiana,US,2020-04-22 23:30:53,14,1,0,13
"Tipton, Tennessee, US",tipton,tennessee,US,2020-04-22 23:30:53,83,0,0,83
"Tishomingo, Mississippi, US",tishomingo,mississippi,US,2020-04-22 23:30:53,5,0,0,5
"Titus, Texas, US",titus,texas,US,2020-04-22 23:30:53,12,0,0,12
"Todd, Kentucky, US",todd,kentucky,US,2020-04-22 23:30:53,9,0,0,9
"Todd, Minnesota, US",todd,minnesota,US,2020-04-22 23:30:53,3,0,0,3
"Todd, South Dakota, US",todd,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Tolland, Connecticut, US",tolland,connecticut,US,2020-04-22 23:30:53,331,32,0,299
"Tom Green, Texas, US",tom-green,texas,US,2020-04-22 23:30:53,41,1,0,40
"Tompkins, New York, US",tompkins,new-york,US,2020-04-22 23:30:53,123,0,0,123
"Tooele, Utah, US",tooele,utah,US,2020-04-22 23:30:53,42,0,0,42
"Toole, Montana, US",toole,montana,US,2020-04-22 23:30:53,29,6,0,23
"Toombs, Georgia, US",toombs,georgia,US,2020-04-22 23:30:53,21,3,0,18
"Torrance, New Mexico, US",torrance,new-mexico,US,2020-04-22 23:30:53,13,0,0,13
"Towns, Georgia, US",towns,georgia,US,2020-04-22 23:30:53,19,0,0,19
"Transylvania, North Carolina, US",transylvania,north-carolina,US,2020-04-22 23:30:53,8,0,0,8
"Traverse, Minnesota, US",traverse,minnesota,US,2020-04-22 23:30:53,2,0,0,2
"Travis, Texas, US",travis,texas,US,2020-04-22 23:30:53,1233,27,0,1206
"Trempealeau, Wisconsin, US",trempealeau,wisconsin,US,2020-04-22 23:30:53,1,0,0,1
"Treutlen, Georgia, US",treutlen,georgia,US,2020-04-22 23:30:53,2,0,0,2
"TriCounty, Utah, US",tricounty,utah,US,2020-04-22 23:30:53,9,0,0,9
"Trigg, Kentucky, US",trigg,kentucky,US,2020-04-22 23:30:53,4,0,0,4
"Trimble, Kentucky, US",trimble,kentucky,US,2020-04-22 23:30:53,2,0,0,2
"Trinity, Texas, US",trinity,texas,US,2020-04-22 23:30:53,8,0,0,8
"Troup, Georgia, US",troup,georgia,US,2020-04-22 23:30:53,109,4,0,105
"Trousdale, Tennessee, US",trousdale,tennessee,US,2020-04-22 23:30:53,23,1,0,22
"Trumbull, Ohio, US",trumbull,ohio,US,2020-04-22 23:30:53,261,21,0,240
"Tucker, West Virginia, US",tucker,west-virginia,US,2020-04-22 23:30:53,4,0,0,4
